Gene stable ID,Transcript stable ID,Glycine max gene stable ID
Vfaba.Hedin2.R1.1g080680,Vfaba.Hedin2.R1.1g080680.1,GLYMA_13G269900
Vfaba.Hedin2.R1.1g080680,Vfaba.Hedin2.R1.1g080680.1,GLYMA_12G229700
Vfaba.Hedin2.R1.1g085560,Vfaba.Hedin2.R1.1g085560.1,GLYMA_13G264300
Vfaba.Hedin2.R1.1g085560,Vfaba.Hedin2.R1.1g085560.1,GLYMA_12G234600
Vfaba.Hedin2.R1.1g086560,Vfaba.Hedin2.R1.1g086560.1,GLYMA_13G263200
Vfaba.Hedin2.R1.1g086560,Vfaba.Hedin2.R1.1g086560.1,GLYMA_15G241100
Vfaba.Hedin2.R1.1g086880,Vfaba.Hedin2.R1.1g086880.1,GLYMA_13G262500
Vfaba.Hedin2.R1.1g086880,Vfaba.Hedin2.R1.1g086880.1,GLYMA_15G242900
Vfaba.Hedin2.R1.1g087160,Vfaba.Hedin2.R1.1g087160.1,GLYMA_15G243400
Vfaba.Hedin2.R1.1g087160,Vfaba.Hedin2.R1.1g087160.1,GLYMA_13G262100
Vfaba.Hedin2.R1.1g087160,Vfaba.Hedin2.R1.1g087160.1,GLYMA_15G243200
Vfaba.Hedin2.R1.1g087160,Vfaba.Hedin2.R1.1g087160.1,GLYMA_15G243300
Vfaba.Hedin2.R1.1g087160,Vfaba.Hedin2.R1.1g087160.1,GLYMA_13G262000
Vfaba.Hedin2.R1.1g087280,Vfaba.Hedin2.R1.1g087280.1,GLYMA_15G244300
Vfaba.Hedin2.R1.1g087280,Vfaba.Hedin2.R1.1g087280.1,GLYMA_03G226800
Vfaba.Hedin2.R1.1g087280,Vfaba.Hedin2.R1.1g087280.1,GLYMA_13G277100
Vfaba.Hedin2.R1.1g087280,Vfaba.Hedin2.R1.1g087280.1,GLYMA_15G244200
Vfaba.Hedin2.R1.1g087640,Vfaba.Hedin2.R1.1g087640.1,GLYMA_16G218500
Vfaba.Hedin2.R1.1g087640,Vfaba.Hedin2.R1.1g087640.1,GLYMA_09G168900
Vfaba.Hedin2.R1.1g089320,Vfaba.Hedin2.R1.1g089320.1,GLYMA_16G213300
Vfaba.Hedin2.R1.1g089320,Vfaba.Hedin2.R1.1g089320.1,GLYMA_09G165000
Vfaba.Hedin2.R1.1g089360,Vfaba.Hedin2.R1.1g089360.1,GLYMA_09G165100
Vfaba.Hedin2.R1.1g089360,Vfaba.Hedin2.R1.1g089360.1,GLYMA_16G213400
Vfaba.Hedin2.R1.1g089360,Vfaba.Hedin2.R1.1g089360.2,GLYMA_09G165100
Vfaba.Hedin2.R1.1g089360,Vfaba.Hedin2.R1.1g089360.2,GLYMA_16G213400
Vfaba.Hedin2.R1.1g089640,Vfaba.Hedin2.R1.1g089640.1,GLYMA_16G213000
Vfaba.Hedin2.R1.1g089640,Vfaba.Hedin2.R1.1g089640.1,GLYMA_09G164600
Vfaba.Hedin2.R1.1g090760,Vfaba.Hedin2.R1.1g090760.1,GLYMA_19G260700
Vfaba.Hedin2.R1.1g092040,Vfaba.Hedin2.R1.1g092040.1,GLYMA_16G128100
Vfaba.Hedin2.R1.1g092040,Vfaba.Hedin2.R1.1g092040.1,GLYMA_04G109600
Vfaba.Hedin2.R1.1g092040,Vfaba.Hedin2.R1.1g092040.1,GLYMA_09G161600
Vfaba.Hedin2.R1.1g092840,Vfaba.Hedin2.R1.1g092840.1,GLYMA_01G152300
Vfaba.Hedin2.R1.1g092840,Vfaba.Hedin2.R1.1g092840.1,GLYMA_09G216400
Vfaba.Hedin2.R1.1g092840,Vfaba.Hedin2.R1.1g092840.1,GLYMA_03G096600
Vfaba.Hedin2.R1.1g092840,Vfaba.Hedin2.R1.1g092840.1,GLYMA_09G217500
Vfaba.Hedin2.R1.1g092840,Vfaba.Hedin2.R1.1g092840.1,GLYMA_09G050300
Vfaba.Hedin2.R1.1g092840,Vfaba.Hedin2.R1.1g092840.1,GLYMA_15G202700
Vfaba.Hedin2.R1.1g092840,Vfaba.Hedin2.R1.1g092840.1,GLYMA_04G123200
Vfaba.Hedin2.R1.1g092840,Vfaba.Hedin2.R1.1g092840.1,GLYMA_02G100500
Vfaba.Hedin2.R1.1g093440,Vfaba.Hedin2.R1.1g093440.1,GLYMA_09G159000
Vfaba.Hedin2.R1.1g094480,Vfaba.Hedin2.R1.1g094480.1,GLYMA_09G157600
Vfaba.Hedin2.R1.1g094480,Vfaba.Hedin2.R1.1g094480.1,GLYMA_16G208200
Vfaba.Hedin2.R1.1g094480,Vfaba.Hedin2.R1.1g094480.1,GLYMA_16G208100
Vfaba.Hedin2.R1.1g094760,Vfaba.Hedin2.R1.1g094760.2,GLYMA_16G207500
Vfaba.Hedin2.R1.1g094760,Vfaba.Hedin2.R1.1g094760.2,GLYMA_09G156700
Vfaba.Hedin2.R1.1g094760,Vfaba.Hedin2.R1.1g094760.1,GLYMA_16G207500
Vfaba.Hedin2.R1.1g094760,Vfaba.Hedin2.R1.1g094760.1,GLYMA_09G156700
Vfaba.Hedin2.R1.1g095200,Vfaba.Hedin2.R1.1g095200.1,GLYMA_09G156200
Vfaba.Hedin2.R1.1g095200,Vfaba.Hedin2.R1.1g095200.1,GLYMA_16G206900
Vfaba.Hedin2.R1.1g095880,Vfaba.Hedin2.R1.1g095880.1,GLYMA_16G205100
Vfaba.Hedin2.R1.1g096080,Vfaba.Hedin2.R1.1g096080.1,GLYMA_09G154400
Vfaba.Hedin2.R1.1g096080,Vfaba.Hedin2.R1.1g096080.1,GLYMA_16G204900
Vfaba.Hedin2.R1.1g096120,Vfaba.Hedin2.R1.1g096120.1,GLYMA_09G154400
Vfaba.Hedin2.R1.1g096120,Vfaba.Hedin2.R1.1g096120.1,GLYMA_16G204900
Vfaba.Hedin2.R1.1g096280,Vfaba.Hedin2.R1.1g096280.1,GLYMA_16G204700
Vfaba.Hedin2.R1.1g096280,Vfaba.Hedin2.R1.1g096280.1,GLYMA_09G154100
Vfaba.Hedin2.R1.1g097840,Vfaba.Hedin2.R1.1g097840.1,GLYMA_09G151400
Vfaba.Hedin2.R1.1g097840,Vfaba.Hedin2.R1.1g097840.1,GLYMA_09G150500
Vfaba.Hedin2.R1.1g097840,Vfaba.Hedin2.R1.1g097840.1,GLYMA_09G151700
Vfaba.Hedin2.R1.1g100800,Vfaba.Hedin2.R1.1g100800.1,GLYMA_16G199000
Vfaba.Hedin2.R1.1g100800,Vfaba.Hedin2.R1.1g100800.1,GLYMA_09G147200
Vfaba.Hedin2.R1.1g102480,Vfaba.Hedin2.R1.1g102480.1,GLYMA_09G144200
Vfaba.Hedin2.R1.1g102480,Vfaba.Hedin2.R1.1g102480.1,GLYMA_16G197200
Vfaba.Hedin2.R1.1g103880,Vfaba.Hedin2.R1.1g103880.1,GLYMA_09G138400
Vfaba.Hedin2.R1.1g103880,Vfaba.Hedin2.R1.1g103880.1,GLYMA_16G189100
Vfaba.Hedin2.R1.1g107800,Vfaba.Hedin2.R1.1g107800.1,GLYMA_16G180200
Vfaba.Hedin2.R1.1g107800,Vfaba.Hedin2.R1.1g107800.1,GLYMA_09G134000
Vfaba.Hedin2.R1.1g107800,Vfaba.Hedin2.R1.1g107800.1,GLYMA_16G180100
Vfaba.Hedin2.R1.1g107800,Vfaba.Hedin2.R1.1g107800.1,GLYMA_16G180000
Vfaba.Hedin2.R1.1g107800,Vfaba.Hedin2.R1.1g107800.1,GLYMA_18G097600
Vfaba.Hedin2.R1.1g107800,Vfaba.Hedin2.R1.1g107800.1,GLYMA_09G134200
Vfaba.Hedin2.R1.1g107800,Vfaba.Hedin2.R1.1g107800.1,GLYMA_09G134100
Vfaba.Hedin2.R1.1g108120,Vfaba.Hedin2.R1.1g108120.1,GLYMA_09G134600
Vfaba.Hedin2.R1.1g108120,Vfaba.Hedin2.R1.1g108120.1,GLYMA_16G180500
Vfaba.Hedin2.R1.1g109680,Vfaba.Hedin2.R1.1g109680.1,GLYMA_16G161600
Vfaba.Hedin2.R1.1g109720,Vfaba.Hedin2.R1.1g109720.1,GLYMA_02G078700
Vfaba.Hedin2.R1.1g109720,Vfaba.Hedin2.R1.1g109720.1,GLYMA_16G161500
Vfaba.Hedin2.R1.1g109720,Vfaba.Hedin2.R1.1g109720.1,GLYMA_17G178700
Vfaba.Hedin2.R1.1g109720,Vfaba.Hedin2.R1.1g109720.2,GLYMA_02G078700
Vfaba.Hedin2.R1.1g109720,Vfaba.Hedin2.R1.1g109720.2,GLYMA_16G161500
Vfaba.Hedin2.R1.1g109720,Vfaba.Hedin2.R1.1g109720.2,GLYMA_17G178700
Vfaba.Hedin2.R1.1g109800,Vfaba.Hedin2.R1.1g109800.1,GLYMA_12G158100
Vfaba.Hedin2.R1.1g109800,Vfaba.Hedin2.R1.1g109800.1,GLYMA_06G235100
Vfaba.Hedin2.R1.1g109880,Vfaba.Hedin2.R1.1g109880.1,
Vfaba.Hedin2.R1.1g110320,Vfaba.Hedin2.R1.1g110320.1,GLYMA_02G077500
Vfaba.Hedin2.R1.1g110680,Vfaba.Hedin2.R1.1g110680.1,
Vfaba.Hedin2.R1.1g111200,Vfaba.Hedin2.R1.1g111200.1,GLYMA_16G158100
Vfaba.Hedin2.R1.1g111320,Vfaba.Hedin2.R1.1g111320.1,
Vfaba.Hedin2.R1.1g112080,Vfaba.Hedin2.R1.1g112080.1,GLYMA_02G080400
Vfaba.Hedin2.R1.1g112080,Vfaba.Hedin2.R1.1g112080.1,GLYMA_16G164900
Vfaba.Hedin2.R1.1g112200,Vfaba.Hedin2.R1.1g112200.1,GLYMA_16G165600
Vfaba.Hedin2.R1.1g112200,Vfaba.Hedin2.R1.1g112200.1,GLYMA_02G080700
Vfaba.Hedin2.R1.1g112240,Vfaba.Hedin2.R1.1g112240.1,GLYMA_02G081200
Vfaba.Hedin2.R1.1g112240,Vfaba.Hedin2.R1.1g112240.1,GLYMA_02G081100
Vfaba.Hedin2.R1.1g113040,Vfaba.Hedin2.R1.1g113040.1,GLYMA_16G167300
Vfaba.Hedin2.R1.1g113040,Vfaba.Hedin2.R1.1g113040.1,GLYMA_16G090200
Vfaba.Hedin2.R1.1g113040,Vfaba.Hedin2.R1.1g113040.1,GLYMA_01G059500
Vfaba.Hedin2.R1.1g113040,Vfaba.Hedin2.R1.1g113040.1,GLYMA_02G081900
Vfaba.Hedin2.R1.1g115160,Vfaba.Hedin2.R1.1g115160.1,GLYMA_08G226500
Vfaba.Hedin2.R1.1g115160,Vfaba.Hedin2.R1.1g115160.1,GLYMA_09G126300
Vfaba.Hedin2.R1.1g115160,Vfaba.Hedin2.R1.1g115160.1,GLYMA_12G072800
Vfaba.Hedin2.R1.1g115160,Vfaba.Hedin2.R1.1g115160.1,GLYMA_16G173100
Vfaba.Hedin2.R1.1g115160,Vfaba.Hedin2.R1.1g115160.1,GLYMA_13G061000
Vfaba.Hedin2.R1.1g115160,Vfaba.Hedin2.R1.1g115160.1,GLYMA_10G141600
Vfaba.Hedin2.R1.1g115240,Vfaba.Hedin2.R1.1g115240.1,GLYMA_09G126400
Vfaba.Hedin2.R1.1g115240,Vfaba.Hedin2.R1.1g115240.1,GLYMA_16G173400
Vfaba.Hedin2.R1.1g116280,Vfaba.Hedin2.R1.1g116280.1,GLYMA_02G073000
Vfaba.Hedin2.R1.1g116280,Vfaba.Hedin2.R1.1g116280.1,GLYMA_16G154300
Vfaba.Hedin2.R1.1g116360,Vfaba.Hedin2.R1.1g116360.1,GLYMA_01G132800
Vfaba.Hedin2.R1.1g116360,Vfaba.Hedin2.R1.1g116360.1,GLYMA_03G035400
Vfaba.Hedin2.R1.1g116360,Vfaba.Hedin2.R1.1g116360.2,GLYMA_01G132800
