Gene stable ID,Transcript stable ID,Glycine max gene stable ID
Vfaba.Hedin2.R1.1g016440,Vfaba.Hedin2.R1.1g016440.1,GLYMA_08G253000
Vfaba.Hedin2.R1.1g016720,Vfaba.Hedin2.R1.1g016720.2,GLYMA_18G276000
Vfaba.Hedin2.R1.1g016720,Vfaba.Hedin2.R1.1g016720.2,GLYMA_08G253700
Vfaba.Hedin2.R1.1g016720,Vfaba.Hedin2.R1.1g016720.1,GLYMA_18G276000
Vfaba.Hedin2.R1.1g016720,Vfaba.Hedin2.R1.1g016720.1,GLYMA_08G253700
Vfaba.Hedin2.R1.1g017440,Vfaba.Hedin2.R1.1g017440.1,
Vfaba.Hedin2.R1.1g017560,Vfaba.Hedin2.R1.1g017560.1,GLYMA_18G277500
Vfaba.Hedin2.R1.1g017560,Vfaba.Hedin2.R1.1g017560.1,GLYMA_08G254600
Vfaba.Hedin2.R1.1g017640,Vfaba.Hedin2.R1.1g017640.1,GLYMA_18G277600
Vfaba.Hedin2.R1.1g017640,Vfaba.Hedin2.R1.1g017640.1,GLYMA_08G254800
Vfaba.Hedin2.R1.1g019320,Vfaba.Hedin2.R1.1g019320.1,GLYMA_08G255900
Vfaba.Hedin2.R1.1g019320,Vfaba.Hedin2.R1.1g019320.1,GLYMA_18G278900
Vfaba.Hedin2.R1.1g021920,Vfaba.Hedin2.R1.1g021920.1,
Vfaba.Hedin2.R1.1g022040,Vfaba.Hedin2.R1.1g022040.1,GLYMA_08G257500
Vfaba.Hedin2.R1.1g022040,Vfaba.Hedin2.R1.1g022040.1,GLYMA_18G281800
Vfaba.Hedin2.R1.1g022120,Vfaba.Hedin2.R1.1g022120.1,GLYMA_08G257400
Vfaba.Hedin2.R1.1g023680,Vfaba.Hedin2.R1.1g023680.1,
Vfaba.Hedin2.R1.1g025440,Vfaba.Hedin2.R1.1g025440.1,GLYMA_02G095900
Vfaba.Hedin2.R1.1g025440,Vfaba.Hedin2.R1.1g025440.1,GLYMA_18G285600
Vfaba.Hedin2.R1.1g026200,Vfaba.Hedin2.R1.1g026200.1,GLYMA_02G095200
Vfaba.Hedin2.R1.1g026200,Vfaba.Hedin2.R1.1g026200.1,GLYMA_18G286200
Vfaba.Hedin2.R1.1g026600,Vfaba.Hedin2.R1.1g026600.2,GLYMA_15G027500
Vfaba.Hedin2.R1.1g026600,Vfaba.Hedin2.R1.1g026600.2,GLYMA_13G346900
Vfaba.Hedin2.R1.1g026600,Vfaba.Hedin2.R1.1g026600.1,GLYMA_15G027500
Vfaba.Hedin2.R1.1g026600,Vfaba.Hedin2.R1.1g026600.1,GLYMA_13G346900
Vfaba.Hedin2.R1.1g027720,Vfaba.Hedin2.R1.1g027720.2,GLYMA_15G029200
Vfaba.Hedin2.R1.1g027720,Vfaba.Hedin2.R1.1g027720.1,GLYMA_15G029200
Vfaba.Hedin2.R1.1g028120,Vfaba.Hedin2.R1.1g028120.1,GLYMA_15G029900
Vfaba.Hedin2.R1.1g028520,Vfaba.Hedin2.R1.1g028520.1,GLYMA_13G343500
Vfaba.Hedin2.R1.1g028520,Vfaba.Hedin2.R1.1g028520.1,GLYMA_15G030800
Vfaba.Hedin2.R1.1g028720,Vfaba.Hedin2.R1.1g028720.1,GLYMA_13G343300
Vfaba.Hedin2.R1.1g028720,Vfaba.Hedin2.R1.1g028720.1,GLYMA_15G031100
Vfaba.Hedin2.R1.1g029520,Vfaba.Hedin2.R1.1g029520.1,GLYMA_13G342400
Vfaba.Hedin2.R1.1g029520,Vfaba.Hedin2.R1.1g029520.1,GLYMA_15G031900
Vfaba.Hedin2.R1.1g029560,Vfaba.Hedin2.R1.1g029560.1,GLYMA_13G342400
Vfaba.Hedin2.R1.1g029560,Vfaba.Hedin2.R1.1g029560.1,GLYMA_15G031900
Vfaba.Hedin2.R1.1g030320,Vfaba.Hedin2.R1.1g030320.1,GLYMA_06G209000
Vfaba.Hedin2.R1.1g030320,Vfaba.Hedin2.R1.1g030320.1,GLYMA_04G145000
Vfaba.Hedin2.R1.1g030520,Vfaba.Hedin2.R1.1g030520.1,GLYMA_15G033400
Vfaba.Hedin2.R1.1g030520,Vfaba.Hedin2.R1.1g030520.1,GLYMA_13G341000
Vfaba.Hedin2.R1.1g030520,Vfaba.Hedin2.R1.1g030520.1,GLYMA_11G132000
Vfaba.Hedin2.R1.1g030520,Vfaba.Hedin2.R1.1g030520.1,GLYMA_12G056500
Vfaba.Hedin2.R1.1g031200,Vfaba.Hedin2.R1.1g031200.1,GLYMA_15G034000
Vfaba.Hedin2.R1.1g031200,Vfaba.Hedin2.R1.1g031200.1,GLYMA_13G340300
Vfaba.Hedin2.R1.1g032840,Vfaba.Hedin2.R1.1g032840.1,
Vfaba.Hedin2.R1.1g033360,Vfaba.Hedin2.R1.1g033360.1,GLYMA_13G338400
Vfaba.Hedin2.R1.1g033360,Vfaba.Hedin2.R1.1g033360.1,GLYMA_15G036100
Vfaba.Hedin2.R1.1g034560,Vfaba.Hedin2.R1.1g034560.1,
Vfaba.Hedin2.R1.1g034640,Vfaba.Hedin2.R1.1g034640.1,GLYMA_15G038000
Vfaba.Hedin2.R1.1g034640,Vfaba.Hedin2.R1.1g034640.1,GLYMA_13G336300
Vfaba.Hedin2.R1.1g034920,Vfaba.Hedin2.R1.1g034920.1,GLYMA_13G335900
Vfaba.Hedin2.R1.1g034920,Vfaba.Hedin2.R1.1g034920.1,GLYMA_15G038400
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_16G199700
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_12G118300
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_09G176000
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_09G175100
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_16G160200
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_16G195900
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_09G176600
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_09G177900
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_09G178300
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_14G202200
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_16G165400
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_16G195700
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_09G178400
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_09G175200
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_16G139800
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_16G162800
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_16G162000
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_07G101300
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_09G175400
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_16G162100
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_16G197600
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_09G256600
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_16G160700
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_09G176400
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_09G175700
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_16G161900
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_07G100300
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_16G163100
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_09G175000
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_16G195000
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_09G171200
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_09G174800
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_16G194800
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_16G162700
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_16G195100
Vfaba.Hedin2.R1.1g035040,Vfaba.Hedin2.R1.1g035040.1,GLYMA_09G176800
Vfaba.Hedin2.R1.1g035520,Vfaba.Hedin2.R1.1g035520.1,GLYMA_11G140900
Vfaba.Hedin2.R1.1g035520,Vfaba.Hedin2.R1.1g035520.1,GLYMA_12G064400
Vfaba.Hedin2.R1.1g035920,Vfaba.Hedin2.R1.1g035920.1,
Vfaba.Hedin2.R1.1g036440,Vfaba.Hedin2.R1.1g036440.1,GLYMA_13G332600
Vfaba.Hedin2.R1.1g036440,Vfaba.Hedin2.R1.1g036440.1,GLYMA_15G041600
Vfaba.Hedin2.R1.1g036920,Vfaba.Hedin2.R1.1g036920.2,GLYMA_15G042900
Vfaba.Hedin2.R1.1g036920,Vfaba.Hedin2.R1.1g036920.1,GLYMA_15G042900
Vfaba.Hedin2.R1.1g037200,Vfaba.Hedin2.R1.1g037200.1,GLYMA_13G331000
Vfaba.Hedin2.R1.1g037200,Vfaba.Hedin2.R1.1g037200.1,GLYMA_15G219800
Vfaba.Hedin2.R1.1g037520,Vfaba.Hedin2.R1.1g037520.1,GLYMA_13G330400
Vfaba.Hedin2.R1.1g037520,Vfaba.Hedin2.R1.1g037520.1,GLYMA_15G043600
Vfaba.Hedin2.R1.1g038320,Vfaba.Hedin2.R1.1g038320.1,GLYMA_12G177500
Vfaba.Hedin2.R1.1g038320,Vfaba.Hedin2.R1.1g038320.1,GLYMA_13G323200
Vfaba.Hedin2.R1.1g039000,Vfaba.Hedin2.R1.1g039000.1,
Vfaba.Hedin2.R1.1g039480,Vfaba.Hedin2.R1.1g039480.1,
Vfaba.Hedin2.R1.1g040760,Vfaba.Hedin2.R1.1g040760.1,GLYMA_13G326100
Vfaba.Hedin2.R1.1g040760,Vfaba.Hedin2.R1.1g040760.1,GLYMA_12G172700
Vfaba.Hedin2.R1.1g041000,Vfaba.Hedin2.R1.1g041000.1,GLYMA_07G123100
Vfaba.Hedin2.R1.1g041000,Vfaba.Hedin2.R1.1g041000.1,GLYMA_03G099500
Vfaba.Hedin2.R1.1g042120,Vfaba.Hedin2.R1.1g042120.1,GLYMA_12G171700
Vfaba.Hedin2.R1.1g042120,Vfaba.Hedin2.R1.1g042120.1,GLYMA_13G327500
Vfaba.Hedin2.R1.1g042160,Vfaba.Hedin2.R1.1g042160.1,GLYMA_13G327600
Vfaba.Hedin2.R1.1g042160,Vfaba.Hedin2.R1.1g042160.2,GLYMA_13G327600
Vfaba.Hedin2.R1.1g043160,Vfaba.Hedin2.R1.1g043160.1,GLYMA_07G193900
Vfaba.Hedin2.R1.1g044840,Vfaba.Hedin2.R1.1g044840.1,GLYMA_12G209900
Vfaba.Hedin2.R1.1g044840,Vfaba.Hedin2.R1.1g044840.1,GLYMA_13G291400
Vfaba.Hedin2.R1.1g044880,Vfaba.Hedin2.R1.1g044880.1,GLYMA_12G209800
Vfaba.Hedin2.R1.1g044880,Vfaba.Hedin2.R1.1g044880.1,GLYMA_13G291500
Vfaba.Hedin2.R1.1g045720,Vfaba.Hedin2.R1.1g045720.1,GLYMA_12G208400
Vfaba.Hedin2.R1.1g045720,Vfaba.Hedin2.R1.1g045720.1,GLYMA_13G292800
Vfaba.Hedin2.R1.1g046000,Vfaba.Hedin2.R1.1g046000.1,GLYMA_13G293500
Vfaba.Hedin2.R1.1g046000,Vfaba.Hedin2.R1.1g046000.1,GLYMA_12G207600
Vfaba.Hedin2.R1.1g046160,Vfaba.Hedin2.R1.1g046160.1,GLYMA_12G207400
Vfaba.Hedin2.R1.1g046160,Vfaba.Hedin2.R1.1g046160.1,GLYMA_13G293700
Vfaba.Hedin2.R1.1g046160,Vfaba.Hedin2.R1.1g046160.1,GLYMA_12G119200
Vfaba.Hedin2.R1.1g046160,Vfaba.Hedin2.R1.1g046160.1,GLYMA_06G287000
Vfaba.Hedin2.R1.1g046360,Vfaba.Hedin2.R1.1g046360.1,GLYMA_12G207200
Vfaba.Hedin2.R1.1g046360,Vfaba.Hedin2.R1.1g046360.1,GLYMA_13G293800
Vfaba.Hedin2.R1.1g047200,Vfaba.Hedin2.R1.1g047200.1,
Vfaba.Hedin2.R1.1g047640,Vfaba.Hedin2.R1.1g047640.1,GLYMA_12G205100
Vfaba.Hedin2.R1.1g047640,Vfaba.Hedin2.R1.1g047640.1,GLYMA_13G296300
Vfaba.Hedin2.R1.1g048720,Vfaba.Hedin2.R1.1g048720.1,GLYMA_12G203900
Vfaba.Hedin2.R1.1g048720,Vfaba.Hedin2.R1.1g048720.1,GLYMA_13G297700
Vfaba.Hedin2.R1.1g048840,Vfaba.Hedin2.R1.1g048840.1,GLYMA_12G203700
Vfaba.Hedin2.R1.1g048840,Vfaba.Hedin2.R1.1g048840.1,GLYMA_13G298000
Vfaba.Hedin2.R1.1g049760,Vfaba.Hedin2.R1.1g049760.1,GLYMA_12G202600
Vfaba.Hedin2.R1.1g049760,Vfaba.Hedin2.R1.1g049760.1,GLYMA_13G299100
Vfaba.Hedin2.R1.1g050600,Vfaba.Hedin2.R1.1g050600.1,GLYMA_02G127600
Vfaba.Hedin2.R1.1g050600,Vfaba.Hedin2.R1.1g050600.1,GLYMA_01G070400
Vfaba.Hedin2.R1.1g052760,Vfaba.Hedin2.R1.1g052760.1,GLYMA_12G198600
Vfaba.Hedin2.R1.1g052760,Vfaba.Hedin2.R1.1g052760.1,GLYMA_13G303400
Vfaba.Hedin2.R1.1g052760,Vfaba.Hedin2.R1.1g052760.1,GLYMA_12G198800
Vfaba.Hedin2.R1.1g053800,Vfaba.Hedin2.R1.1g053800.1,GLYMA_13G303900
Vfaba.Hedin2.R1.1g053800,Vfaba.Hedin2.R1.1g053800.1,GLYMA_12G197900
Vfaba.Hedin2.R1.1g053960,Vfaba.Hedin2.R1.1g053960.1,GLYMA_12G197600
Vfaba.Hedin2.R1.1g053960,Vfaba.Hedin2.R1.1g053960.1,GLYMA_13G304400
Vfaba.Hedin2.R1.1g058200,Vfaba.Hedin2.R1.1g058200.1,
Vfaba.Hedin2.R1.1g058880,Vfaba.Hedin2.R1.1g058880.1,
Vfaba.Hedin2.R1.1g059680,Vfaba.Hedin2.R1.1g059680.1,GLYMA_12G189800
Vfaba.Hedin2.R1.1g059680,Vfaba.Hedin2.R1.1g059680.1,GLYMA_13G311800
Vfaba.Hedin2.R1.1g060200,Vfaba.Hedin2.R1.1g060200.1,GLYMA_13G312500
Vfaba.Hedin2.R1.1g060200,Vfaba.Hedin2.R1.1g060200.1,GLYMA_12G189300
Vfaba.Hedin2.R1.1g061120,Vfaba.Hedin2.R1.1g061120.1,GLYMA_12G093700
Vfaba.Hedin2.R1.1g061400,Vfaba.Hedin2.R1.1g061400.1,GLYMA_13G314500
Vfaba.Hedin2.R1.1g061600,Vfaba.Hedin2.R1.1g061600.1,GLYMA_12G186800
Vfaba.Hedin2.R1.1g061600,Vfaba.Hedin2.R1.1g061600.1,GLYMA_13G314700
Vfaba.Hedin2.R1.1g062440,Vfaba.Hedin2.R1.1g062440.1,GLYMA_12G185600
Vfaba.Hedin2.R1.1g062440,Vfaba.Hedin2.R1.1g062440.1,GLYMA_13G315900
Vfaba.Hedin2.R1.1g062560,Vfaba.Hedin2.R1.1g062560.1,GLYMA_12G185400
Vfaba.Hedin2.R1.1g062560,Vfaba.Hedin2.R1.1g062560.1,GLYMA_13G316100
Vfaba.Hedin2.R1.1g063000,Vfaba.Hedin2.R1.1g063000.2,GLYMA_12G184500
Vfaba.Hedin2.R1.1g063000,Vfaba.Hedin2.R1.1g063000.2,GLYMA_13G316900
Vfaba.Hedin2.R1.1g063000,Vfaba.Hedin2.R1.1g063000.1,GLYMA_12G184500
Vfaba.Hedin2.R1.1g063000,Vfaba.Hedin2.R1.1g063000.1,GLYMA_13G316900
Vfaba.Hedin2.R1.1g063040,Vfaba.Hedin2.R1.1g063040.1,GLYMA_13G317000
Vfaba.Hedin2.R1.1g063400,Vfaba.Hedin2.R1.1g063400.1,GLYMA_13G317300
Vfaba.Hedin2.R1.1g063400,Vfaba.Hedin2.R1.1g063400.1,GLYMA_12G183700
Vfaba.Hedin2.R1.1g064480,Vfaba.Hedin2.R1.1g064480.1,
Vfaba.Hedin2.R1.1g065040,Vfaba.Hedin2.R1.1g065040.1,
Vfaba.Hedin2.R1.1g065120,Vfaba.Hedin2.R1.1g065120.1,GLYMA_12G181300
Vfaba.Hedin2.R1.1g066400,Vfaba.Hedin2.R1.1g066400.1,GLYMA_12G179300
Vfaba.Hedin2.R1.1g066400,Vfaba.Hedin2.R1.1g066400.1,GLYMA_13G321300
Vfaba.Hedin2.R1.1g066600,Vfaba.Hedin2.R1.1g066600.1,GLYMA_13G321000
Vfaba.Hedin2.R1.1g066600,Vfaba.Hedin2.R1.1g066600.1,GLYMA_12G179800
Vfaba.Hedin2.R1.1g066880,Vfaba.Hedin2.R1.1g066880.1,GLYMA_13G290000
Vfaba.Hedin2.R1.1g066880,Vfaba.Hedin2.R1.1g066880.1,GLYMA_12G211700
Vfaba.Hedin2.R1.1g068440,Vfaba.Hedin2.R1.1g068440.1,GLYMA_12G212300
Vfaba.Hedin2.R1.1g068440,Vfaba.Hedin2.R1.1g068440.1,GLYMA_13G289400
Vfaba.Hedin2.R1.1g068600,Vfaba.Hedin2.R1.1g068600.1,
Vfaba.Hedin2.R1.1g068640,Vfaba.Hedin2.R1.1g068640.1,GLYMA_08G190600
Vfaba.Hedin2.R1.1g068640,Vfaba.Hedin2.R1.1g068640.1,GLYMA_18G127800
Vfaba.Hedin2.R1.1g068960,Vfaba.Hedin2.R1.1g068960.1,GLYMA_06G264400
Vfaba.Hedin2.R1.1g069560,Vfaba.Hedin2.R1.1g069560.1,GLYMA_12G135100
Vfaba.Hedin2.R1.1g069560,Vfaba.Hedin2.R1.1g069560.1,GLYMA_06G269600
Vfaba.Hedin2.R1.1g069560,Vfaba.Hedin2.R1.1g069560.1,GLYMA_06G269500
Vfaba.Hedin2.R1.1g069680,Vfaba.Hedin2.R1.1g069680.1,GLYMA_13G287500
Vfaba.Hedin2.R1.1g069680,Vfaba.Hedin2.R1.1g069680.1,GLYMA_12G214100
Vfaba.Hedin2.R1.1g070480,Vfaba.Hedin2.R1.1g070480.1,
Vfaba.Hedin2.R1.1g070640,Vfaba.Hedin2.R1.1g070640.1,
Vfaba.Hedin2.R1.1g071280,Vfaba.Hedin2.R1.1g071280.1,
Vfaba.Hedin2.R1.1g071320,Vfaba.Hedin2.R1.1g071320.1,
Vfaba.Hedin2.R1.1g072800,Vfaba.Hedin2.R1.1g072800.2,GLYMA_12G219800
Vfaba.Hedin2.R1.1g072800,Vfaba.Hedin2.R1.1g072800.2,GLYMA_13G281400
Vfaba.Hedin2.R1.1g072800,Vfaba.Hedin2.R1.1g072800.2,GLYMA_11G205900
Vfaba.Hedin2.R1.1g072800,Vfaba.Hedin2.R1.1g072800.1,GLYMA_12G219800
Vfaba.Hedin2.R1.1g072800,Vfaba.Hedin2.R1.1g072800.1,GLYMA_13G281400
Vfaba.Hedin2.R1.1g072800,Vfaba.Hedin2.R1.1g072800.1,GLYMA_11G205900
Vfaba.Hedin2.R1.1g073000,Vfaba.Hedin2.R1.1g073000.1,GLYMA_12G220400
Vfaba.Hedin2.R1.1g073240,Vfaba.Hedin2.R1.1g073240.1,GLYMA_12G220600
Vfaba.Hedin2.R1.1g073240,Vfaba.Hedin2.R1.1g073240.1,GLYMA_13G280900
Vfaba.Hedin2.R1.1g073440,Vfaba.Hedin2.R1.1g073440.1,GLYMA_12G221400
Vfaba.Hedin2.R1.1g073440,Vfaba.Hedin2.R1.1g073440.1,GLYMA_13G280000
Vfaba.Hedin2.R1.1g077120,Vfaba.Hedin2.R1.1g077120.2,GLYMA_12G226200
Vfaba.Hedin2.R1.1g077120,Vfaba.Hedin2.R1.1g077120.2,GLYMA_06G238400
Vfaba.Hedin2.R1.1g077120,Vfaba.Hedin2.R1.1g077120.2,GLYMA_U024900
Vfaba.Hedin2.R1.1g077120,Vfaba.Hedin2.R1.1g077120.2,GLYMA_13G274700
Vfaba.Hedin2.R1.1g077120,Vfaba.Hedin2.R1.1g077120.1,GLYMA_12G226200
Vfaba.Hedin2.R1.1g077120,Vfaba.Hedin2.R1.1g077120.1,GLYMA_06G238400
Vfaba.Hedin2.R1.1g077120,Vfaba.Hedin2.R1.1g077120.1,GLYMA_U024900
Vfaba.Hedin2.R1.1g077120,Vfaba.Hedin2.R1.1g077120.1,GLYMA_13G274700
Vfaba.Hedin2.R1.1g077280,Vfaba.Hedin2.R1.1g077280.1,GLYMA_12G226400
Vfaba.Hedin2.R1.1g077280,Vfaba.Hedin2.R1.1g077280.1,GLYMA_13G274400
