Gene stable ID,Transcript stable ID,Glycine max gene stable ID
Vfaba.Hedin2.R1.1g008880,Vfaba.Hedin2.R1.1g008880.1,GLYMA_09G257300
Vfaba.Hedin2.R1.1g008880,Vfaba.Hedin2.R1.1g008880.1,GLYMA_01G110700
Vfaba.Hedin2.R1.1g011600,Vfaba.Hedin2.R1.1g011600.1,GLYMA_18G155600
Vfaba.Hedin2.R1.1g011600,Vfaba.Hedin2.R1.1g011600.1,GLYMA_18G146300
Vfaba.Hedin2.R1.1g012240,Vfaba.Hedin2.R1.1g012240.1,
Vfaba.Hedin2.R1.1g013160,Vfaba.Hedin2.R1.1g013160.1,GLYMA_18G266000
Vfaba.Hedin2.R1.1g013160,Vfaba.Hedin2.R1.1g013160.1,GLYMA_08G244500
Vfaba.Hedin2.R1.1g013160,Vfaba.Hedin2.R1.1g013160.1,GLYMA_18G265900
Vfaba.Hedin2.R1.1g013160,Vfaba.Hedin2.R1.1g013160.1,GLYMA_08G244600
Vfaba.Hedin2.R1.1g013160,Vfaba.Hedin2.R1.1g013160.1,GLYMA_18G265800
Vfaba.Hedin2.R1.1g013760,Vfaba.Hedin2.R1.1g013760.1,GLYMA_08G245600
Vfaba.Hedin2.R1.1g013760,Vfaba.Hedin2.R1.1g013760.1,GLYMA_08G245700
Vfaba.Hedin2.R1.1g013760,Vfaba.Hedin2.R1.1g013760.1,GLYMA_18G267100
Vfaba.Hedin2.R1.1g013760,Vfaba.Hedin2.R1.1g013760.1,GLYMA_08G246300
Vfaba.Hedin2.R1.1g013760,Vfaba.Hedin2.R1.1g013760.1,GLYMA_18G266900
Vfaba.Hedin2.R1.1g013760,Vfaba.Hedin2.R1.1g013760.1,GLYMA_08G246000
Vfaba.Hedin2.R1.1g013880,Vfaba.Hedin2.R1.1g013880.1,GLYMA_08G246400
Vfaba.Hedin2.R1.1g013880,Vfaba.Hedin2.R1.1g013880.1,GLYMA_18G267200
Vfaba.Hedin2.R1.1g014000,Vfaba.Hedin2.R1.1g014000.1,GLYMA_18G268100
Vfaba.Hedin2.R1.1g014320,Vfaba.Hedin2.R1.1g014320.1,
Vfaba.Hedin2.R1.1g014880,Vfaba.Hedin2.R1.1g014880.1,GLYMA_08G247500
Vfaba.Hedin2.R1.1g014880,Vfaba.Hedin2.R1.1g014880.1,GLYMA_18G268900
Vfaba.Hedin2.R1.1g015560,Vfaba.Hedin2.R1.1g015560.1,GLYMA_13G370000
Vfaba.Hedin2.R1.1g015560,Vfaba.Hedin2.R1.1g015560.1,GLYMA_15G003400
Vfaba.Hedin2.R1.1g015600,Vfaba.Hedin2.R1.1g015600.1,GLYMA_13G370000
Vfaba.Hedin2.R1.1g015600,Vfaba.Hedin2.R1.1g015600.1,GLYMA_15G003400
Vfaba.Hedin2.R1.1g017360,Vfaba.Hedin2.R1.1g017360.1,
Vfaba.Hedin2.R1.1g019320,Vfaba.Hedin2.R1.1g019320.1,GLYMA_08G255900
Vfaba.Hedin2.R1.1g019320,Vfaba.Hedin2.R1.1g019320.1,GLYMA_18G278900
Vfaba.Hedin2.R1.1g020000,Vfaba.Hedin2.R1.1g020000.2,GLYMA_20G101400
Vfaba.Hedin2.R1.1g020000,Vfaba.Hedin2.R1.1g020000.2,GLYMA_10G287800
Vfaba.Hedin2.R1.1g020000,Vfaba.Hedin2.R1.1g020000.2,GLYMA_20G101500
Vfaba.Hedin2.R1.1g020000,Vfaba.Hedin2.R1.1g020000.2,GLYMA_20G101600
Vfaba.Hedin2.R1.1g020000,Vfaba.Hedin2.R1.1g020000.2,GLYMA_10G287700
Vfaba.Hedin2.R1.1g020000,Vfaba.Hedin2.R1.1g020000.1,GLYMA_20G101400
Vfaba.Hedin2.R1.1g020000,Vfaba.Hedin2.R1.1g020000.1,GLYMA_10G287800
Vfaba.Hedin2.R1.1g020000,Vfaba.Hedin2.R1.1g020000.1,GLYMA_20G101500
Vfaba.Hedin2.R1.1g020000,Vfaba.Hedin2.R1.1g020000.1,GLYMA_20G101600
Vfaba.Hedin2.R1.1g020000,Vfaba.Hedin2.R1.1g020000.1,GLYMA_10G287700
Vfaba.Hedin2.R1.1g020360,Vfaba.Hedin2.R1.1g020360.1,GLYMA_08G256300
Vfaba.Hedin2.R1.1g020360,Vfaba.Hedin2.R1.1g020360.1,GLYMA_18G280500
Vfaba.Hedin2.R1.1g021560,Vfaba.Hedin2.R1.1g021560.1,GLYMA_18G280900
Vfaba.Hedin2.R1.1g021560,Vfaba.Hedin2.R1.1g021560.1,GLYMA_08G256600
Vfaba.Hedin2.R1.1g021600,Vfaba.Hedin2.R1.1g021600.1,GLYMA_18G280900
Vfaba.Hedin2.R1.1g021600,Vfaba.Hedin2.R1.1g021600.1,GLYMA_08G256600
Vfaba.Hedin2.R1.1g021800,Vfaba.Hedin2.R1.1g021800.1,GLYMA_08G257000
Vfaba.Hedin2.R1.1g022120,Vfaba.Hedin2.R1.1g022120.1,GLYMA_08G257400
Vfaba.Hedin2.R1.1g022160,Vfaba.Hedin2.R1.1g022160.1,GLYMA_08G257300
Vfaba.Hedin2.R1.1g022160,Vfaba.Hedin2.R1.1g022160.1,GLYMA_18G281400
Vfaba.Hedin2.R1.1g023680,Vfaba.Hedin2.R1.1g023680.1,
Vfaba.Hedin2.R1.1g026720,Vfaba.Hedin2.R1.1g026720.1,GLYMA_11G124500
Vfaba.Hedin2.R1.1g026720,Vfaba.Hedin2.R1.1g026720.1,GLYMA_11G124600
Vfaba.Hedin2.R1.1g026720,Vfaba.Hedin2.R1.1g026720.1,GLYMA_12G049200
Vfaba.Hedin2.R1.1g026720,Vfaba.Hedin2.R1.1g026720.1,GLYMA_13G346700
Vfaba.Hedin2.R1.1g027720,Vfaba.Hedin2.R1.1g027720.2,GLYMA_15G029200
Vfaba.Hedin2.R1.1g027720,Vfaba.Hedin2.R1.1g027720.1,GLYMA_15G029200
Vfaba.Hedin2.R1.1g028520,Vfaba.Hedin2.R1.1g028520.1,GLYMA_13G343500
Vfaba.Hedin2.R1.1g028520,Vfaba.Hedin2.R1.1g028520.1,GLYMA_15G030800
Vfaba.Hedin2.R1.1g030200,Vfaba.Hedin2.R1.1g030200.1,GLYMA_13G341400
Vfaba.Hedin2.R1.1g030520,Vfaba.Hedin2.R1.1g030520.1,GLYMA_15G033400
Vfaba.Hedin2.R1.1g030520,Vfaba.Hedin2.R1.1g030520.1,GLYMA_13G341000
Vfaba.Hedin2.R1.1g030520,Vfaba.Hedin2.R1.1g030520.1,GLYMA_11G132000
Vfaba.Hedin2.R1.1g030520,Vfaba.Hedin2.R1.1g030520.1,GLYMA_12G056500
Vfaba.Hedin2.R1.1g031560,Vfaba.Hedin2.R1.1g031560.1,GLYMA_13G339600
Vfaba.Hedin2.R1.1g031560,Vfaba.Hedin2.R1.1g031560.1,GLYMA_15G034800
Vfaba.Hedin2.R1.1g032840,Vfaba.Hedin2.R1.1g032840.1,
Vfaba.Hedin2.R1.1g033360,Vfaba.Hedin2.R1.1g033360.1,GLYMA_13G338400
Vfaba.Hedin2.R1.1g033360,Vfaba.Hedin2.R1.1g033360.1,GLYMA_15G036100
Vfaba.Hedin2.R1.1g033880,Vfaba.Hedin2.R1.1g033880.1,GLYMA_13G337600
Vfaba.Hedin2.R1.1g033880,Vfaba.Hedin2.R1.1g033880.1,GLYMA_15G036900
Vfaba.Hedin2.R1.1g033880,Vfaba.Hedin2.R1.1g033880.1,GLYMA_13G337500
Vfaba.Hedin2.R1.1g033920,Vfaba.Hedin2.R1.1g033920.1,GLYMA_13G337600
Vfaba.Hedin2.R1.1g033920,Vfaba.Hedin2.R1.1g033920.1,GLYMA_15G036900
Vfaba.Hedin2.R1.1g033920,Vfaba.Hedin2.R1.1g033920.1,GLYMA_13G337500
Vfaba.Hedin2.R1.1g033960,Vfaba.Hedin2.R1.1g033960.1,GLYMA_13G337600
Vfaba.Hedin2.R1.1g033960,Vfaba.Hedin2.R1.1g033960.1,GLYMA_15G036900
Vfaba.Hedin2.R1.1g033960,Vfaba.Hedin2.R1.1g033960.1,GLYMA_13G337500
Vfaba.Hedin2.R1.1g034440,Vfaba.Hedin2.R1.1g034440.1,GLYMA_13G336500
Vfaba.Hedin2.R1.1g034440,Vfaba.Hedin2.R1.1g034440.1,GLYMA_15G037800
Vfaba.Hedin2.R1.1g034960,Vfaba.Hedin2.R1.1g034960.1,GLYMA_13G335700
Vfaba.Hedin2.R1.1g034960,Vfaba.Hedin2.R1.1g034960.1,GLYMA_15G038600
Vfaba.Hedin2.R1.1g035000,Vfaba.Hedin2.R1.1g035000.1,GLYMA_15G038700
Vfaba.Hedin2.R1.1g035000,Vfaba.Hedin2.R1.1g035000.1,GLYMA_13G335600
Vfaba.Hedin2.R1.1g035240,Vfaba.Hedin2.R1.1g035240.1,
Vfaba.Hedin2.R1.1g036320,Vfaba.Hedin2.R1.1g036320.1,
Vfaba.Hedin2.R1.1g036440,Vfaba.Hedin2.R1.1g036440.1,GLYMA_13G332600
Vfaba.Hedin2.R1.1g036440,Vfaba.Hedin2.R1.1g036440.1,GLYMA_15G041600
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G199700
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_12G118300
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G176000
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G175100
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G160200
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G195900
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G176600
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G177900
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G178300
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_14G202200
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G165400
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G195700
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G178400
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G175200
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G139800
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G162800
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G162000
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_07G101300
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G175400
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G162100
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G197600
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G256600
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G160700
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G176400
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G175700
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G161900
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_07G100300
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G163100
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G175000
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G195000
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G171200
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G174800
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G194800
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G162700
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_16G195100
Vfaba.Hedin2.R1.1g036480,Vfaba.Hedin2.R1.1g036480.1,GLYMA_09G176800
Vfaba.Hedin2.R1.1g036920,Vfaba.Hedin2.R1.1g036920.2,GLYMA_15G042900
Vfaba.Hedin2.R1.1g036920,Vfaba.Hedin2.R1.1g036920.1,GLYMA_15G042900
Vfaba.Hedin2.R1.1g037240,Vfaba.Hedin2.R1.1g037240.1,GLYMA_13G330900
Vfaba.Hedin2.R1.1g037240,Vfaba.Hedin2.R1.1g037240.1,GLYMA_15G043300
Vfaba.Hedin2.R1.1g038320,Vfaba.Hedin2.R1.1g038320.1,GLYMA_12G177500
Vfaba.Hedin2.R1.1g038320,Vfaba.Hedin2.R1.1g038320.1,GLYMA_13G323200
Vfaba.Hedin2.R1.1g038400,Vfaba.Hedin2.R1.1g038400.1,GLYMA_13G323400
Vfaba.Hedin2.R1.1g038400,Vfaba.Hedin2.R1.1g038400.1,GLYMA_12G177300
Vfaba.Hedin2.R1.1g039480,Vfaba.Hedin2.R1.1g039480.1,
Vfaba.Hedin2.R1.1g040760,Vfaba.Hedin2.R1.1g040760.1,GLYMA_13G326100
Vfaba.Hedin2.R1.1g040760,Vfaba.Hedin2.R1.1g040760.1,GLYMA_12G172700
Vfaba.Hedin2.R1.1g042840,Vfaba.Hedin2.R1.1g042840.1,
Vfaba.Hedin2.R1.1g043160,Vfaba.Hedin2.R1.1g043160.1,GLYMA_07G193900
Vfaba.Hedin2.R1.1g044840,Vfaba.Hedin2.R1.1g044840.1,GLYMA_12G209900
Vfaba.Hedin2.R1.1g044840,Vfaba.Hedin2.R1.1g044840.1,GLYMA_13G291400
Vfaba.Hedin2.R1.1g044880,Vfaba.Hedin2.R1.1g044880.1,GLYMA_12G209800
Vfaba.Hedin2.R1.1g044880,Vfaba.Hedin2.R1.1g044880.1,GLYMA_13G291500
Vfaba.Hedin2.R1.1g045720,Vfaba.Hedin2.R1.1g045720.1,GLYMA_12G208400
Vfaba.Hedin2.R1.1g045720,Vfaba.Hedin2.R1.1g045720.1,GLYMA_13G292800
Vfaba.Hedin2.R1.1g046000,Vfaba.Hedin2.R1.1g046000.1,GLYMA_13G293500
Vfaba.Hedin2.R1.1g046000,Vfaba.Hedin2.R1.1g046000.1,GLYMA_12G207600
Vfaba.Hedin2.R1.1g046160,Vfaba.Hedin2.R1.1g046160.1,GLYMA_12G207400
Vfaba.Hedin2.R1.1g046160,Vfaba.Hedin2.R1.1g046160.1,GLYMA_13G293700
Vfaba.Hedin2.R1.1g046160,Vfaba.Hedin2.R1.1g046160.1,GLYMA_12G119200
Vfaba.Hedin2.R1.1g046160,Vfaba.Hedin2.R1.1g046160.1,GLYMA_06G287000
Vfaba.Hedin2.R1.1g047640,Vfaba.Hedin2.R1.1g047640.1,GLYMA_12G205100
Vfaba.Hedin2.R1.1g047640,Vfaba.Hedin2.R1.1g047640.1,GLYMA_13G296300
Vfaba.Hedin2.R1.1g047680,Vfaba.Hedin2.R1.1g047680.1,GLYMA_13G296400
Vfaba.Hedin2.R1.1g047680,Vfaba.Hedin2.R1.1g047680.1,GLYMA_12G205000
Vfaba.Hedin2.R1.1g047920,Vfaba.Hedin2.R1.1g047920.1,GLYMA_12G204300
Vfaba.Hedin2.R1.1g047920,Vfaba.Hedin2.R1.1g047920.1,GLYMA_13G297200
Vfaba.Hedin2.R1.1g048720,Vfaba.Hedin2.R1.1g048720.1,GLYMA_12G203900
Vfaba.Hedin2.R1.1g048720,Vfaba.Hedin2.R1.1g048720.1,GLYMA_13G297700
Vfaba.Hedin2.R1.1g048960,Vfaba.Hedin2.R1.1g048960.1,GLYMA_12G205100
Vfaba.Hedin2.R1.1g048960,Vfaba.Hedin2.R1.1g048960.1,GLYMA_13G296300
Vfaba.Hedin2.R1.1g049080,Vfaba.Hedin2.R1.1g049080.1,GLYMA_12G203100
Vfaba.Hedin2.R1.1g049080,Vfaba.Hedin2.R1.1g049080.1,GLYMA_13G298600
Vfaba.Hedin2.R1.1g050600,Vfaba.Hedin2.R1.1g050600.1,GLYMA_02G127600
Vfaba.Hedin2.R1.1g050600,Vfaba.Hedin2.R1.1g050600.1,GLYMA_01G070400
Vfaba.Hedin2.R1.1g050720,Vfaba.Hedin2.R1.1g050720.1,GLYMA_12G231600
Vfaba.Hedin2.R1.1g050720,Vfaba.Hedin2.R1.1g050720.1,GLYMA_13G265900
Vfaba.Hedin2.R1.1g050720,Vfaba.Hedin2.R1.1g050720.1,GLYMA_07G161700
Vfaba.Hedin2.R1.1g051560,Vfaba.Hedin2.R1.1g051560.1,
Vfaba.Hedin2.R1.1g052760,Vfaba.Hedin2.R1.1g052760.1,GLYMA_12G198600
Vfaba.Hedin2.R1.1g052760,Vfaba.Hedin2.R1.1g052760.1,GLYMA_13G303400
Vfaba.Hedin2.R1.1g052760,Vfaba.Hedin2.R1.1g052760.1,GLYMA_12G198800
Vfaba.Hedin2.R1.1g053160,Vfaba.Hedin2.R1.1g053160.1,GLYMA_13G303700
Vfaba.Hedin2.R1.1g053160,Vfaba.Hedin2.R1.1g053160.1,GLYMA_06G300900
Vfaba.Hedin2.R1.1g053160,Vfaba.Hedin2.R1.1g053160.1,GLYMA_12G198400
Vfaba.Hedin2.R1.1g053160,Vfaba.Hedin2.R1.1g053160.1,GLYMA_12G103800
Vfaba.Hedin2.R1.1g053280,Vfaba.Hedin2.R1.1g053280.1,
Vfaba.Hedin2.R1.1g053800,Vfaba.Hedin2.R1.1g053800.1,GLYMA_13G303900
Vfaba.Hedin2.R1.1g053800,Vfaba.Hedin2.R1.1g053800.1,GLYMA_12G197900
Vfaba.Hedin2.R1.1g053960,Vfaba.Hedin2.R1.1g053960.1,GLYMA_12G197600
Vfaba.Hedin2.R1.1g053960,Vfaba.Hedin2.R1.1g053960.1,GLYMA_13G304400
Vfaba.Hedin2.R1.1g054160,Vfaba.Hedin2.R1.1g054160.1,
Vfaba.Hedin2.R1.1g056360,Vfaba.Hedin2.R1.1g056360.1,GLYMA_13G306300
Vfaba.Hedin2.R1.1g056360,Vfaba.Hedin2.R1.1g056360.1,GLYMA_12G196200
Vfaba.Hedin2.R1.1g057520,Vfaba.Hedin2.R1.1g057520.1,
Vfaba.Hedin2.R1.1g057800,Vfaba.Hedin2.R1.1g057800.1,GLYMA_12G194000
Vfaba.Hedin2.R1.1g060200,Vfaba.Hedin2.R1.1g060200.1,GLYMA_13G312500
Vfaba.Hedin2.R1.1g060200,Vfaba.Hedin2.R1.1g060200.1,GLYMA_12G189300
Vfaba.Hedin2.R1.1g060280,Vfaba.Hedin2.R1.1g060280.1,GLYMA_13G312800
Vfaba.Hedin2.R1.1g060280,Vfaba.Hedin2.R1.1g060280.1,GLYMA_12G188900
Vfaba.Hedin2.R1.1g060360,Vfaba.Hedin2.R1.1g060360.1,
Vfaba.Hedin2.R1.1g061000,Vfaba.Hedin2.R1.1g061000.1,GLYMA_12G093700
Vfaba.Hedin2.R1.1g061120,Vfaba.Hedin2.R1.1g061120.1,GLYMA_12G093700
Vfaba.Hedin2.R1.1g061400,Vfaba.Hedin2.R1.1g061400.1,GLYMA_13G314500
Vfaba.Hedin2.R1.1g061600,Vfaba.Hedin2.R1.1g061600.1,GLYMA_12G186800
Vfaba.Hedin2.R1.1g061600,Vfaba.Hedin2.R1.1g061600.1,GLYMA_13G314700
Vfaba.Hedin2.R1.1g061720,Vfaba.Hedin2.R1.1g061720.1,GLYMA_13G314900
Vfaba.Hedin2.R1.1g061720,Vfaba.Hedin2.R1.1g061720.1,GLYMA_12G186600
Vfaba.Hedin2.R1.1g062600,Vfaba.Hedin2.R1.1g062600.1,GLYMA_13G316200
Vfaba.Hedin2.R1.1g062600,Vfaba.Hedin2.R1.1g062600.1,GLYMA_12G185200
Vfaba.Hedin2.R1.1g063040,Vfaba.Hedin2.R1.1g063040.1,GLYMA_13G317000
Vfaba.Hedin2.R1.1g066520,Vfaba.Hedin2.R1.1g066520.1,GLYMA_13G219700
Vfaba.Hedin2.R1.1g066520,Vfaba.Hedin2.R1.1g066520.1,GLYMA_15G092700
Vfaba.Hedin2.R1.1g066720,Vfaba.Hedin2.R1.1g066720.1,GLYMA_12G180100
Vfaba.Hedin2.R1.1g066720,Vfaba.Hedin2.R1.1g066720.1,GLYMA_13G320700
Vfaba.Hedin2.R1.1g068080,Vfaba.Hedin2.R1.1g068080.1,GLYMA_12G211900
Vfaba.Hedin2.R1.1g068080,Vfaba.Hedin2.R1.1g068080.1,GLYMA_06G275900
Vfaba.Hedin2.R1.1g068080,Vfaba.Hedin2.R1.1g068080.1,GLYMA_12G129500
Vfaba.Hedin2.R1.1g068120,Vfaba.Hedin2.R1.1g068120.1,GLYMA_12G211900
Vfaba.Hedin2.R1.1g068120,Vfaba.Hedin2.R1.1g068120.1,GLYMA_06G275900
Vfaba.Hedin2.R1.1g068120,Vfaba.Hedin2.R1.1g068120.1,GLYMA_12G129500
Vfaba.Hedin2.R1.1g068440,Vfaba.Hedin2.R1.1g068440.1,GLYMA_12G212300
Vfaba.Hedin2.R1.1g068440,Vfaba.Hedin2.R1.1g068440.1,GLYMA_13G289400
Vfaba.Hedin2.R1.1g069680,Vfaba.Hedin2.R1.1g069680.1,GLYMA_13G287500
Vfaba.Hedin2.R1.1g069680,Vfaba.Hedin2.R1.1g069680.1,GLYMA_12G214100
Vfaba.Hedin2.R1.1g070800,Vfaba.Hedin2.R1.1g070800.1,GLYMA_12G216100
Vfaba.Hedin2.R1.1g070800,Vfaba.Hedin2.R1.1g070800.1,GLYMA_13G285400
Vfaba.Hedin2.R1.1g071360,Vfaba.Hedin2.R1.1g071360.1,GLYMA_06G262600
Vfaba.Hedin2.R1.1g071360,Vfaba.Hedin2.R1.1g071360.1,GLYMA_09G099100
Vfaba.Hedin2.R1.1g071360,Vfaba.Hedin2.R1.1g071360.1,GLYMA_06G261800
Vfaba.Hedin2.R1.1g071360,Vfaba.Hedin2.R1.1g071360.1,GLYMA_01G117900
Vfaba.Hedin2.R1.1g071360,Vfaba.Hedin2.R1.1g071360.1,GLYMA_06G262000
Vfaba.Hedin2.R1.1g071520,Vfaba.Hedin2.R1.1g071520.1,GLYMA_13G282900
Vfaba.Hedin2.R1.1g071520,Vfaba.Hedin2.R1.1g071520.1,GLYMA_12G217700
Vfaba.Hedin2.R1.1g071520,Vfaba.Hedin2.R1.1g071520.1,GLYMA_06G255700
Vfaba.Hedin2.R1.1g071520,Vfaba.Hedin2.R1.1g071520.1,GLYMA_12G145900
Vfaba.Hedin2.R1.1g071680,Vfaba.Hedin2.R1.1g071680.1,GLYMA_12G217900
Vfaba.Hedin2.R1.1g071680,Vfaba.Hedin2.R1.1g071680.1,GLYMA_13G282700
Vfaba.Hedin2.R1.1g072160,Vfaba.Hedin2.R1.1g072160.1,GLYMA_12G218700
Vfaba.Hedin2.R1.1g072160,Vfaba.Hedin2.R1.1g072160.1,GLYMA_13G282300
Vfaba.Hedin2.R1.1g072760,Vfaba.Hedin2.R1.1g072760.1,GLYMA_13G281600
Vfaba.Hedin2.R1.1g072760,Vfaba.Hedin2.R1.1g072760.1,GLYMA_12G219700
Vfaba.Hedin2.R1.1g073000,Vfaba.Hedin2.R1.1g073000.1,GLYMA_12G220400
Vfaba.Hedin2.R1.1g073440,Vfaba.Hedin2.R1.1g073440.1,GLYMA_12G221400
Vfaba.Hedin2.R1.1g073440,Vfaba.Hedin2.R1.1g073440.1,GLYMA_13G280000
Vfaba.Hedin2.R1.1g074200,Vfaba.Hedin2.R1.1g074200.1,GLYMA_12G222500
Vfaba.Hedin2.R1.1g074200,Vfaba.Hedin2.R1.1g074200.1,GLYMA_13G279100
Vfaba.Hedin2.R1.1g075120,Vfaba.Hedin2.R1.1g075120.1,GLYMA_12G223900
Vfaba.Hedin2.R1.1g075120,Vfaba.Hedin2.R1.1g075120.1,GLYMA_13G277500
Vfaba.Hedin2.R1.1g075120,Vfaba.Hedin2.R1.1g075120.2,GLYMA_12G223900
